count,dst,relation,src,weight
1,beauty and the beast,MENTIONS,sent_801896c546aa,1.0
1,beauty and the beast original motion picture soundtrack,MENTIONS,sent_801896c546aa,1.0
1,sent_14305a2d0bdf,NEXT,sent_801896c546aa,1.0
2,the beast,MENTIONS,sent_801896c546aa,1.0
1,charles de gaulle airport,MENTIONS,sent_8034204ce502,1.0
1,paris,MENTIONS,sent_8034204ce502,1.0
1,art laboe,MENTIONS,sent_80377884e5ec,1.0
1,arthur egnoian,MENTIONS,sent_80377884e5ec,1.0
1,august,MENTIONS,sent_80377884e5ec,1.0
1,august 7 1925,MENTIONS,sent_80377884e5ec,1.0
1,goodies,MENTIONS,sent_80377884e5ec,1.0
1,oldies,MENTIONS,sent_80377884e5ec,1.0
1,oldies but goodies,MENTIONS,sent_80377884e5ec,1.0
1,radio station owner,MENTIONS,sent_80377884e5ec,1.0
1,record producer,MENTIONS,sent_80377884e5ec,1.0
1,songwriter,MENTIONS,sent_80377884e5ec,1.0
1,the term,MENTIONS,sent_80377884e5ec,1.0
1,13 february,MENTIONS,sent_806f8c886ab5,1.0
1,13 february 2015,MENTIONS,sent_806f8c886ab5,1.0
1,sent_8469450c30dd,NEXT,sent_806f8c886ab5,1.0
1,the platinum edition,MENTIONS,sent_806f8c886ab5,1.0
1,the second single,MENTIONS,sent_806f8c886ab5,1.0
1,1999,MENTIONS,sent_80ef0118c1f6,1.0
1,beautiful disease,MENTIONS,sent_80ef0118c1f6,1.0
1,duff mckagan,MENTIONS,sent_80ef0118c1f6,1.0
1,ex,MENTIONS,sent_80ef0118c1f6,1.0
1,guns n,MENTIONS,sent_80ef0118c1f6,1.0
1,a list,MENTIONS,sent_81038376ec04,1.0
1,juan martin del potro,MENTIONS,sent_81038376ec04,1.0
1,sent_2be23f5ffcdb,NEXT,sent_81038376ec04,1.0
1,20102011 school year,MENTIONS,sent_812348df8b3b,1.0
1,9 member schools,MENTIONS,sent_812348df8b3b,1.0
1,a romantic obsession,MENTIONS,sent_8139714f71b1,1.0
1,character,MENTIONS,sent_8139714f71b1,1.0
1,its lyrics,MENTIONS,sent_8139714f71b1,1.0
1,the protagonist,MENTIONS,sent_8139714f71b1,1.0
1,a brief run,MENTIONS,sent_8147651ddb6d,1.0
1,a string,MENTIONS,sent_8147651ddb6d,1.0
1,adult contemporary music,MENTIONS,sent_8147651ddb6d,1.0
1,blues sides,MENTIONS,sent_8147651ddb6d,1.0
1,crossover singles,MENTIONS,sent_8147651ddb6d,1.0
1,mainstream popularity,MENTIONS,sent_8147651ddb6d,1.0
1,more modest successes,MENTIONS,sent_8147651ddb6d,1.0
2,rodgers,MENTIONS,sent_8147651ddb6d,1.0
1,the 1960s,MENTIONS,sent_8147651ddb6d,1.0
1,the late 1950s,MENTIONS,sent_8147651ddb6d,1.0
1,her longrunning role,MENTIONS,sent_815bd7963ed2,1.0
1,lisa simpson,MENTIONS,sent_815bd7963ed2,1.0
1,the simpsons,MENTIONS,sent_815bd7963ed2,1.0
1,chris carter,MENTIONS,sent_815c41ef8fb7,1.0
1,joe harris,MENTIONS,sent_815c41ef8fb7,1.0
1,jordie bellaire,MENTIONS,sent_815c41ef8fb7,1.0
1,matthew dow smith,MENTIONS,sent_815c41ef8fb7,1.0
1,the executive producer,MENTIONS,sent_815c41ef8fb7,1.0
1,the issues,MENTIONS,sent_815c41ef8fb7,1.0
1,the television series,MENTIONS,sent_815c41ef8fb7,1.0
1,an earlier opera,MENTIONS,sent_81bcd0c84958,1.0
1,bbc,MENTIONS,sent_81bcd0c84958,1.0
1,children,MENTIONS,sent_81bcd0c84958,1.0
1,commission,MENTIONS,sent_81bcd0c84958,1.0
1,kent opera,MENTIONS,sent_81bcd0c84958,1.0
1,performance,MENTIONS,sent_81bcd0c84958,1.0
1,sent_6e7d07fcaa8e,NEXT,sent_81bcd0c84958,1.0
1,the bbc,MENTIONS,sent_81bcd0c84958,1.0
1,weir,MENTIONS,sent_81bcd0c84958,1.0
1,2017,MENTIONS,sent_81ed12a8a8a6,1.0
1,best compilation soundtrack,MENTIONS,sent_81ed12a8a8a6,1.0
1,best compilation soundtrack for visual media,MENTIONS,sent_81ed12a8a8a6,1.0
1,critics,MENTIONS,sent_81ed12a8a8a6,1.0
1,positive reviews,MENTIONS,sent_81ed12a8a8a6,1.0
1,the 2017 ceremony,MENTIONS,sent_81ed12a8a8a6,1.0
1,the collectors edition,MENTIONS,sent_81ed12a8a8a6,1.0
1,visual media,MENTIONS,sent_81ed12a8a8a6,1.0
1,2014,MENTIONS,sent_821e26b335b5,1.0
1,haha,MENTIONS,sent_821e26b335b5,1.0
1,kim jongkook,MENTIONS,sent_821e26b335b5,1.0
1,the group,MENTIONS,sent_821e26b335b5,1.0
1,brad pitt,MENTIONS,sent_8252592f489a,1.0
1,david ayers,MENTIONS,sent_8252592f489a,1.0
1,logan lerman,MENTIONS,sent_8252592f489a,1.0
1,wwii,MENTIONS,sent_8252592f489a,1.0
1,a lowermiddleclass family,MENTIONS,sent_82a0ae75d2b5,1.0
1,genoa,MENTIONS,sent_82a0ae75d2b5,1.0
1,germi,MENTIONS,sent_82a0ae75d2b5,1.0
1,liguria,MENTIONS,sent_82a0ae75d2b5,1.0
1,sent_105e3bddd26a,NEXT,sent_82a0ae75d2b5,1.0
1,a dealer room,MENTIONS,sent_840ba2d5589b,1.0
1,a masquerade,MENTIONS,sent_840ba2d5589b,1.0
1,a play,MENTIONS,sent_840ba2d5589b,1.0
1,a writers track,MENTIONS,sent_840ba2d5589b,1.0
1,featured programming,MENTIONS,sent_840ba2d5589b,1.0
1,the penguin playhouse troupe,MENTIONS,sent_840ba2d5589b,1.0
1,berber,MENTIONS,sent_840e3f74e078,1.0
1,berber orthography,MENTIONS,sent_840e3f74e078,1.0
1,sent_0d9db78e43ae,NEXT,sent_840e3f74e078,1.0
1,the berber languages,MENTIONS,sent_840e3f74e078,1.0
1,the writing systems,MENTIONS,sent_840e3f74e078,1.0
1,albert charles campbell,MENTIONS,sent_841bddf341fb,1.0
1,august,MENTIONS,sent_841bddf341fb,1.0
1,august 19 1872,MENTIONS,sent_841bddf341fb,1.0
1,between the late 1890s,MENTIONS,sent_841bddf341fb,1.0
1,january,MENTIONS,sent_841bddf341fb,1.0
1,january 25 1947,MENTIONS,sent_841bddf341fb,1.0
1,sent_f0cad0037994,NEXT,sent_841bddf341fb,1.0
1,the 1920s,MENTIONS,sent_841bddf341fb,1.0
1,the late 1890s,MENTIONS,sent_841bddf341fb,1.0
1,its verses,MENTIONS,sent_8469450c30dd,1.0
1,sent_cb14de79fc6d,NEXT,sent_8469450c30dd,1.0
1,the day,MENTIONS,sent_8469450c30dd,1.0
1,the day before i met,MENTIONS,sent_8469450c30dd,1.0
1,john soap,MENTIONS,sent_849d2486b6f5,1.0
1,john soap mactavish,MENTIONS,sent_849d2486b6f5,1.0
1,sent_3b64a7842567,NEXT,sent_849d2486b6f5,1.0
1,the video games,MENTIONS,sent_849d2486b6f5,1.0
1,the voice,MENTIONS,sent_849d2486b6f5,1.0
1,147 songs,MENTIONS,sent_84ba36e42ac4,1.0
1,a nashville sound,MENTIONS,sent_84ba36e42ac4,1.0
1,countrypopular music,MENTIONS,sent_84ba36e42ac4,1.0
1,george jones,MENTIONS,sent_84ba36e42ac4,1.0
1,innovator,MENTIONS,sent_84ba36e42ac4,1.0
1,nashville,MENTIONS,sent_84ba36e42ac4,1.0
1,sent_7817a897d987,NEXT,sent_84ba36e42ac4,1.0
1,the late 1950s,MENTIONS,sent_84ba36e42ac4,1.0
1,2006,MENTIONS,sent_84ecc378fe9b,1.0
1,an ensemble cast,MENTIONS,sent_84ecc378fe9b,1.0
1,anthony hopkins,MENTIONS,sent_84ecc378fe9b,1.0
1,ashton kutcher,MENTIONS,sent_84ecc378fe9b,1.0
1,bobby,MENTIONS,sent_84ecc378fe9b,1.0
1,christian slater,MENTIONS,sent_84ecc378fe9b,1.0
1,demi moore,MENTIONS,sent_84ecc378fe9b,1.0
1,elijah wood,MENTIONS,sent_84ecc378fe9b,1.0
1,emilio estevez,MENTIONS,sent_84ecc378fe9b,1.0
1,estevez,MENTIONS,sent_84ecc378fe9b,1.0
1,harry belafonte,MENTIONS,sent_84ecc378fe9b,1.0
1,helen hunt,MENTIONS,sent_84ecc378fe9b,1.0
1,joy bryant,MENTIONS,sent_84ecc378fe9b,1.0
1,laurence fishburne,MENTIONS,sent_84ecc378fe9b,1.0
1,lindsay lohan,MENTIONS,sent_84ecc378fe9b,1.0
1,martin sheen,MENTIONS,sent_84ecc378fe9b,1.0
1,nick cannon,MENTIONS,sent_84ecc378fe9b,1.0
1,sharon stone,MENTIONS,sent_84ecc378fe9b,1.0
1,shia labeouf,MENTIONS,sent_84ecc378fe9b,1.0
1,spencer garrett,MENTIONS,sent_84ecc378fe9b,1.0
1,william h macy,MENTIONS,sent_84ecc378fe9b,1.0
3,2009,MENTIONS,sent_85167984cf9c,1.0
2,2012,MENTIONS,sent_85167984cf9c,1.0
1,2013,MENTIONS,sent_85167984cf9c,1.0
1,2013 wimbledon championships,MENTIONS,sent_85167984cf9c,1.0
1,a bronze medalist,MENTIONS,sent_85167984cf9c,1.0
1,a quarterfinalist,MENTIONS,sent_85167984cf9c,1.0
1,a silver medalist,MENTIONS,sent_85167984cf9c,1.0
1,finalist,MENTIONS,sent_85167984cf9c,1.0
1,french open,MENTIONS,sent_85167984cf9c,1.0
1,sent_57dd6468005a,NEXT,sent_85167984cf9c,1.0
1,the 2016 rio olympics,MENTIONS,sent_85167984cf9c,1.0
1,the australian open,MENTIONS,sent_85167984cf9c,1.0
1,a high school,MENTIONS,sent_853fe8b5c3c1,1.0
1,belize,MENTIONS,sent_853fe8b5c3c1,1.0
1,belize city,MENTIONS,sent_853fe8b5c3c1,1.0
1,boys,MENTIONS,sent_853fe8b5c3c1,1.0
1,college high school,MENTIONS,sent_853fe8b5c3c1,1.0
1,sent_76eb55f97513,NEXT,sent_853fe8b5c3c1,1.0
1,st johns,MENTIONS,sent_853fe8b5c3c1,1.0
1,2011,MENTIONS,sent_8560c4ada8f7,1.0
1,a school,MENTIONS,sent_8560c4ada8f7,1.0
1,the building,MENTIONS,sent_8560c4ada8f7,1.0
1,use,MENTIONS,sent_8560c4ada8f7,1.0
1,a neighborhood,MENTIONS,sent_85c2494cf40c,1.0
1,brooklyn,MENTIONS,sent_85c2494cf40c,1.0
1,fort greene,MENTIONS,sent_85c2494cf40c,1.0
1,new york city,MENTIONS,sent_85c2494cf40c,1.0
1,sent_060fc4b43db3,NEXT,sent_85c2494cf40c,1.0
1,curmudgeons,MENTIONS,sent_87021ec5990e,1.0
1,danny devito,MENTIONS,sent_87021ec5990e,1.0
1,nickelodeon,MENTIONS,sent_8718720fe884,1.0
1,sent_ccb1d1ac5645,NEXT,sent_8718720fe884,1.0
1,the debut soundtrack,MENTIONS,sent_8718720fe884,1.0
1,victorious,MENTIONS,sent_8718720fe884,1.0
1,a family,MENTIONS,sent_87571ee67587,1.0
1,amazigh,MENTIONS,sent_87571ee67587,1.0
2,berber,MENTIONS,sent_87571ee67587,1.0
1,berbers,MENTIONS,sent_87571ee67587,1.0
1,dialects,MENTIONS,sent_87571ee67587,1.0
1,neotifinagh,MENTIONS,sent_87571ee67587,1.0
1,north africa,MENTIONS,sent_87571ee67587,1.0
1,sent_9e87862c4cbf,NEXT,sent_87571ee67587,1.0
1,tamazight,MENTIONS,sent_87571ee67587,1.0
1,tamazit,MENTIONS,sent_87571ee67587,1.0
1,the amazigh languages,MENTIONS,sent_87571ee67587,1.0
1,the berber languages,MENTIONS,sent_87571ee67587,1.0
1,the berbers,MENTIONS,sent_87571ee67587,1.0
1,tuareg tifinagh,MENTIONS,sent_87571ee67587,1.0
1,agenore incrocci,MENTIONS,sent_87631a375a65,1.0
1,alfredo giannetti,MENTIONS,sent_87631a375a65,1.0
1,ennio de concini,MENTIONS,sent_87631a375a65,1.0
1,giovanni arpino,MENTIONS,sent_87631a375a65,1.0
1,honour killing,MENTIONS,sent_87631a375a65,1.0
1,incrocci,MENTIONS,sent_87631a375a65,1.0
1,pietro germi,MENTIONS,sent_87631a375a65,1.0
1,sent_d0842b4d7ce4,NEXT,sent_87631a375a65,1.0
1,the novel,MENTIONS,sent_87631a375a65,1.0
1,the screenplay,MENTIONS,sent_87631a375a65,1.0
2,un delitto donore,MENTIONS,sent_87631a375a65,1.0
1,annabel jankel,MENTIONS,sent_87e3df1407e2,1.0
1,bees,MENTIONS,sent_87e3df1407e2,1.0
1,the bees,MENTIONS,sent_87e3df1407e2,1.0
1,1969,MENTIONS,sent_87fa4f0607ab,1.0
1,grades,MENTIONS,sent_87fa4f0607ab,1.0
1,patrick henry,MENTIONS,sent_87fa4f0607ab,1.0
1,school year,MENTIONS,sent_87fa4f0607ab,1.0
1,sent_fbcada18e567,NEXT,sent_87fa4f0607ab,1.0
1,that school year,MENTIONS,sent_87fa4f0607ab,1.0
1,a rising star,MENTIONS,sent_88132e4499ae,1.0
1,best international actor,MENTIONS,sent_88132e4499ae,1.0
1,his role,MENTIONS,sent_88132e4499ae,1.0
1,icon magazine,MENTIONS,sent_88132e4499ae,1.0
1,sent_60ab565ac3cf,NEXT,sent_88132e4499ae,1.0
1,the british filmmakers alliance,MENTIONS,sent_88132e4499ae,1.0
1,an american composer,MENTIONS,sent_8847a374ffa7,1.0
1,george jacob gershwin,MENTIONS,sent_8847a374ffa7,1.0
1,pianist,MENTIONS,sent_8847a374ffa7,1.0
1,sent_d8a89ea107ab,NEXT,sent_8847a374ffa7,1.0
1,september,MENTIONS,sent_8847a374ffa7,1.0
1,september 26 1898 july 11 1937,MENTIONS,sent_8847a374ffa7,1.0
1,complex production,MENTIONS,sent_887b6134becf,1.0
1,disagreements,MENTIONS,sent_887b6134becf,1.0
1,its final mix,MENTIONS,sent_887b6134becf,1.0
1,2002,MENTIONS,sent_889d9ce2e117,1.0
1,bbc,MENTIONS,sent_889d9ce2e117,1.0
1,cavalcade,MENTIONS,sent_889d9ce2e117,1.0
1,cavalcade audiobook,MENTIONS,sent_889d9ce2e117,1.0
1,the bbc,MENTIONS,sent_889d9ce2e117,1.0
1,1945,MENTIONS,sent_88cb0b365681,1.0
1,1949,MENTIONS,sent_88cb0b365681,1.0
1,china,MENTIONS,sent_88cb0b365681,1.0
1,japanese rule,MENTIONS,sent_88cb0b365681,1.0
1,kuomintang,MENTIONS,sent_88cb0b365681,1.0
1,roc,MENTIONS,sent_88cb0b365681,1.0
1,taihoku,MENTIONS,sent_88cb0b365681,1.0
1,taipehfu,MENTIONS,sent_88cb0b365681,1.0
1,taipei,MENTIONS,sent_88cb0b365681,1.0
1,taiwan province,MENTIONS,sent_88cb0b365681,1.0
2,the capital,MENTIONS,sent_88cb0b365681,1.0
1,the chinese civil war,MENTIONS,sent_88cb0b365681,1.0
1,the communists,MENTIONS,sent_88cb0b365681,1.0
1,the kuomintang,MENTIONS,sent_88cb0b365681,1.0
1,the mainland,MENTIONS,sent_88cb0b365681,1.0
1,the qing era,MENTIONS,sent_88cb0b365681,1.0
1,the republic,MENTIONS,sent_88cb0b365681,1.0
1,the republic of china,MENTIONS,sent_88cb0b365681,1.0
1,the roc,MENTIONS,sent_88cb0b365681,1.0
1,24000 m2,MENTIONS,sent_894ea34f833f,1.0
1,cape cod,MENTIONS,sent_894ea34f833f,1.0
1,hyannis port,MENTIONS,sent_894ea34f833f,1.0
1,kennedy,MENTIONS,sent_894ea34f833f,1.0
1,massachusetts,MENTIONS,sent_894ea34f833f,1.0
1,nantucket sound,MENTIONS,sent_894ea34f833f,1.0
1,sent_35e4c58f8f2c,NEXT,sent_894ea34f833f,1.0
1,six acres,MENTIONS,sent_894ea34f833f,1.0
1,the kennedy compound,MENTIONS,sent_894ea34f833f,1.0
1,three houses,MENTIONS,sent_894ea34f833f,1.0
1,united states,MENTIONS,sent_894ea34f833f,1.0
1,waterfront property,MENTIONS,sent_894ea34f833f,1.0
1,1918,MENTIONS,sent_896660cd3ff6,1.0
1,broadway love,MENTIONS,sent_896660cd3ff6,1.0
1,ida may park,MENTIONS,sent_896660cd3ff6,1.0
1,lon chaney,MENTIONS,sent_896660cd3ff6,1.0
1,sent_95b55df12cde,NEXT,sent_896660cd3ff6,1.0
1,duff mckagan,MENTIONS,sent_899771d46926,1.0
1,guns n,MENTIONS,sent_899771d46926,1.0
1,matt sorum,MENTIONS,sent_899771d46926,1.0
1,may 24 2010,MENTIONS,sent_899771d46926,1.0
1,roses,MENTIONS,sent_899771d46926,1.0
1,sent_b5b91afb57df,NEXT,sent_899771d46926,1.0
1,slash,MENTIONS,sent_899771d46926,1.0
1,the musicians,MENTIONS,sent_899771d46926,1.0
1,the song,MENTIONS,sent_899771d46926,1.0
1,the united states,MENTIONS,sent_899771d46926,1.0
1,velvet revolver,MENTIONS,sent_899771d46926,1.0
1,sporobolus asper,MENTIONS,sent_89a53ca47b5e,1.0
1,tall dropseed,MENTIONS,sent_89a53ca47b5e,1.0
1,the composite dropseed,MENTIONS,sent_89a53ca47b5e,1.0
1,1918,MENTIONS,sent_89b9c2b64cc8,1.0
1,buddha,MENTIONS,sent_89b9c2b64cc8,1.0
1,j gordon edwards,MENTIONS,sent_89b9c2b64cc8,1.0
1,sent_14d8f65b6f13,NEXT,sent_89b9c2b64cc8,1.0
1,the films story,MENTIONS,sent_89b9c2b64cc8,1.0
1,the soul,MENTIONS,sent_89b9c2b64cc8,1.0
1,the soul of buddha,MENTIONS,sent_89b9c2b64cc8,1.0
1,theda bara,MENTIONS,sent_89b9c2b64cc8,1.0
1,samuel sim,MENTIONS,sent_89e4cffd8053,1.0
1,sent_d405c25c02e7,NEXT,sent_89e4cffd8053,1.0
1,3 career academies,MENTIONS,sent_8a0442b2192c,1.0
1,advanced placement,MENTIONS,sent_8a0442b2192c,1.0
1,computer science,MENTIONS,sent_8a0442b2192c,1.0
1,culinary arts,MENTIONS,sent_8a0442b2192c,1.0
1,dual credit courses,MENTIONS,sent_8a0442b2192c,1.0
1,hospitality,MENTIONS,sent_8a0442b2192c,1.0
1,offered college credit,MENTIONS,sent_8a0442b2192c,1.0
1,over 30 hours,MENTIONS,sent_8a0442b2192c,1.0
1,sent_ee156751530e,NEXT,sent_8a0442b2192c,1.0
1,st john,MENTIONS,sent_8a0442b2192c,1.0
1,st johns,MENTIONS,sent_8a0442b2192c,1.0
1,tourism,MENTIONS,sent_8a0442b2192c,1.0
1,a system,MENTIONS,sent_8a0eb1302165,1.0
1,levers,MENTIONS,sent_8a0eb1302165,1.0
1,pedals,MENTIONS,sent_8a0eb1302165,1.0
1,sent_cc13bb392d5c,NEXT,sent_8a0eb1302165,1.0
1,the musician,MENTIONS,sent_8a0eb1302165,1.0
1,a chain,MENTIONS,sent_8a1c1f74a079,1.0
1,brewer,MENTIONS,sent_8a1c1f74a079,1.0
1,chef,MENTIONS,sent_8a1c1f74a079,1.0
1,chef brewer,MENTIONS,sent_8a1c1f74a079,1.0
1,greene king,MENTIONS,sent_8a1c1f74a079,1.0
1,the spirit pub company,MENTIONS,sent_8a1c1f74a079,1.0
1,the united kingdom,MENTIONS,sent_8a1c1f74a079,1.0
1,traditional pub restaurants,MENTIONS,sent_8a1c1f74a079,1.0
1,1982 to 2009,MENTIONS,sent_8a7de82efaf1,1.0
1,his main residence,MENTIONS,sent_8a7de82efaf1,1.0
1,his parents house,MENTIONS,sent_8a7de82efaf1,1.0
1,senator ted kennedy,MENTIONS,sent_8a7de82efaf1,1.0
1,ted kennedy,MENTIONS,sent_8a7de82efaf1,1.0
1,their youngest son,MENTIONS,sent_8a7de82efaf1,1.0
1,acmi,MENTIONS,sent_8af694b2a8d9,1.0
1,aircraft,MENTIONS,sent_8af694b2a8d9,1.0
1,crew,MENTIONS,sent_8af694b2a8d9,1.0
1,insurance,MENTIONS,sent_8af694b2a8d9,1.0
1,maintenance,MENTIONS,sent_8af694b2a8d9,1.0
1,sent_782fffa5e494,NEXT,sent_8af694b2a8d9,1.0
1,wet lease operations,MENTIONS,sent_8af694b2a8d9,1.0
1,1780,MENTIONS,sent_8b32ec906745,1.0
1,a university education,MENTIONS,sent_8b32ec906745,1.0
1,cases,MENTIONS,sent_8b32ec906745,1.0
1,chester,MENTIONS,sent_8b32ec906745,1.0
1,contacts,MENTIONS,sent_8b32ec906745,1.0
1,education,MENTIONS,sent_8b32ec906745,1.0
1,his business,MENTIONS,sent_8b32ec906745,1.0
1,his friendships,MENTIONS,sent_8b32ec906745,1.0
1,john dunning,MENTIONS,sent_8b32ec906745,1.0
1,kenyon,MENTIONS,sent_8b32ec906745,1.0
1,lord thurlow,MENTIONS,sent_8b32ec906745,1.0
1,the chief justiceship,MENTIONS,sent_8b32ec906745,1.0
1,the lack,MENTIONS,sent_8b32ec906745,1.0
1,20102011 school year,MENTIONS,sent_8b578abfb86e,1.0
1,20162017 school year,MENTIONS,sent_8b578abfb86e,1.0
1,approximately 350 students,MENTIONS,sent_8b578abfb86e,1.0
1,over 500 students,MENTIONS,sent_8b578abfb86e,1.0
1,february,MENTIONS,sent_8bff58746d63,1.0
1,february 8 2011,MENTIONS,sent_8bff58746d63,1.0
1,sent_b89fe6dec94b,NEXT,sent_8bff58746d63,1.0
1,the song,MENTIONS,sent_8bff58746d63,1.0
1,llodra,MENTIONS,sent_8c226bd05dc5,1.0
1,the best volleyer,MENTIONS,sent_8c226bd05dc5,1.0
1,tour,MENTIONS,sent_8c226bd05dc5,1.0
1,late 1990s,MENTIONS,sent_8c3a4ad575aa,1.0
1,sent_c9a9809b825f,NEXT,sent_8c3a4ad575aa,1.0
1,the mid to late 1990s,MENTIONS,sent_8c3a4ad575aa,1.0
1,turbo korean,MENTIONS,sent_8c3a4ad575aa,1.0
1,1995,MENTIONS,sent_8c55fd3476db,1.0
1,1997,MENTIONS,sent_8c55fd3476db,1.0
1,2000,MENTIONS,sent_8c55fd3476db,1.0
1,an epic trilogy,MENTIONS,sent_8c55fd3476db,1.0
1,fantasy novels,MENTIONS,sent_8c55fd3476db,1.0
1,his dark materials,MENTIONS,sent_8c55fd3476db,1.0
1,north america,MENTIONS,sent_8c55fd3476db,1.0
2,northern lights,MENTIONS,sent_8c55fd3476db,1.0
1,philip pullman,MENTIONS,sent_8c55fd3476db,1.0
1,sent_9c4448e4ea0b,NEXT,sent_8c55fd3476db,1.0
2,the amber spyglass,MENTIONS,sent_8c55fd3476db,1.0
2,the golden compass,MENTIONS,sent_8c55fd3476db,1.0
2,the subtle knife,MENTIONS,sent_8c55fd3476db,1.0
1,jamie murray,MENTIONS,sent_8c9897a92433,1.0
1,jeff coetzee,MENTIONS,sent_8c9897a92433,1.0
1,acting district,MENTIONS,sent_8cad1fc8a137,1.0
1,eric gonzalez,MENTIONS,sent_8cad1fc8a137,1.0
1,matchbox twenty,MENTIONS,sent_8cbbcc431d11,1.0
1,mick jagger,MENTIONS,sent_8cbbcc431d11,1.0
1,rob thomas,MENTIONS,sent_8cbbcc431d11,1.0
1,rolling stones,MENTIONS,sent_8cbbcc431d11,1.0
1,europe,MENTIONS,sent_8d07633d7132,1.0
1,frasersmith,MENTIONS,sent_8d07633d7132,1.0
1,qdevices,MENTIONS,sent_8d07633d7132,1.0
1,qships,MENTIONS,sent_8d07633d7132,1.0
1,sent_7d397204653e,NEXT,sent_8d07633d7132,1.0
1,soe,MENTIONS,sent_8d07633d7132,1.0
1,soe agents,MENTIONS,sent_8d07633d7132,1.0
1,supply,MENTIONS,sent_8d07633d7132,1.0
1,the ministry,MENTIONS,sent_8d07633d7132,1.0
1,the ministry of supply,MENTIONS,sent_8d07633d7132,1.0
1,world war ii,MENTIONS,sent_8d07633d7132,1.0
1,1 billboard,MENTIONS,sent_8d15f09371a2,1.0
1,allan p grigg,MENTIONS,sent_8d15f09371a2,1.0
1,an american musician,MENTIONS,sent_8d15f09371a2,1.0
1,co,MENTIONS,sent_8d15f09371a2,1.0
1,film director,MENTIONS,sent_8d15f09371a2,1.0
1,flo ridas,MENTIONS,sent_8d15f09371a2,1.0
1,keha,MENTIONS,sent_8d15f09371a2,1.0
1,kool kojak,MENTIONS,sent_8d15f09371a2,1.0
1,kooolkojak,MENTIONS,sent_8d15f09371a2,1.0
1,nicki minajs,MENTIONS,sent_8d15f09371a2,1.0
1,record producer,MENTIONS,sent_8d15f09371a2,1.0
1,sent_7a0018509dbc,NEXT,sent_8d15f09371a2,1.0
1,single right round,MENTIONS,sent_8d15f09371a2,1.0
1,songwriter,MENTIONS,sent_8d15f09371a2,1.0
1,va va voom,MENTIONS,sent_8d15f09371a2,1.0
1,writing,MENTIONS,sent_8d15f09371a2,1.0
1,a fictional character,MENTIONS,sent_8d2d2c098459,1.0
2,bean,MENTIONS,sent_8d2d2c098459,1.0
1,mr bean,MENTIONS,sent_8d2d2c098459,1.0
1,sent_0d47a133fde4,NEXT,sent_8d2d2c098459,1.0
1,1994,MENTIONS,sent_8dc560c92965,1.0
1,1995,MENTIONS,sent_8dc560c92965,1.0
1,2009,MENTIONS,sent_8dc560c92965,1.0
1,2013,MENTIONS,sent_8dc560c92965,1.0
1,2013s enemies closer,MENTIONS,sent_8dc560c92965,1.0
1,a new beginning,MENTIONS,sent_8dc560c92965,1.0
1,director,MENTIONS,sent_8dc560c92965,1.0
1,enemies closer,MENTIONS,sent_8dc560c92965,1.0
1,jeanclaude van damme,MENTIONS,sent_8dc560c92965,1.0
1,john hyams,MENTIONS,sent_8dc560c92965,1.0
1,peter,MENTIONS,sent_8dc560c92965,1.0
1,peter hyams,MENTIONS,sent_8dc560c92965,1.0
1,photography,MENTIONS,sent_8dc560c92965,1.0
1,regeneration,MENTIONS,sent_8dc560c92965,1.0
1,sent_c0fc05268273,NEXT,sent_8dc560c92965,1.0
1,some countries,MENTIONS,sent_8dc560c92965,1.0
1,sudden death,MENTIONS,sent_8dc560c92965,1.0
1,the director,MENTIONS,sent_8dc560c92965,1.0
1,the son,MENTIONS,sent_8dc560c92965,1.0
1,this film,MENTIONS,sent_8dc560c92965,1.0
1,three films,MENTIONS,sent_8dc560c92965,1.0
3,universal soldier,MENTIONS,sent_8dc560c92965,1.0
1,universal soldier regeneration,MENTIONS,sent_8dc560c92965,1.0
1,his spotlight,MENTIONS,sent_8dda3511d2e0,1.0
1,krusty,MENTIONS,sent_8dda3511d2e0,1.0
1,krusty the clowns,MENTIONS,sent_8dda3511d2e0,1.0
1,lisa simpson,MENTIONS,sent_8dda3511d2e0,1.0
1,1994,MENTIONS,sent_8e2be8c86a27,1.0
1,definitely maybe,MENTIONS,sent_8e2be8c86a27,1.0
1,drummer tony mccarroll,MENTIONS,sent_8e2be8c86a27,1.0
1,liam gallagher,MENTIONS,sent_8e2be8c86a27,1.0
1,mcguigan,MENTIONS,sent_8e2be8c86a27,1.0
2,noel gallagher,MENTIONS,sent_8e2be8c86a27,1.0
1,paul,MENTIONS,sent_8e2be8c86a27,1.0
1,paul bonehead arthurs,MENTIONS,sent_8e2be8c86a27,1.0
1,the band,MENTIONS,sent_8e2be8c86a27,1.0
1,their debut album,MENTIONS,sent_8e2be8c86a27,1.0
1,tony mccarroll,MENTIONS,sent_8e2be8c86a27,1.0
1,vocalist liam gallagher,MENTIONS,sent_8e2be8c86a27,1.0
1,2001,MENTIONS,sent_8e5c2a7709bc,1.0
1,ghost hounds,MENTIONS,sent_8e5c2a7709bc,1.0
1,interact atlanta ghost hounds,MENTIONS,sent_8e5c2a7709bc,1.0
1,sent_d0028be47401,NEXT,sent_8e5c2a7709bc,1.0
1,the founder,MENTIONS,sent_8e5c2a7709bc,1.0
1,the popular website,MENTIONS,sent_8e5c2a7709bc,1.0
1,turner,MENTIONS,sent_8e5c2a7709bc,1.0
